,SSINENG,YUANTA,SKITERNX,KOSEF_TIPS,SOL_AI,FCX,PLTR,QQQM,VRT
2023-04-03,18270.0,2630.0,87.67878948105538,102596.234375,74.37348209071993,51909.895436096194,11031.264550647737,170089.6895880127,18327.16702589035
2023-04-04,18130.0,2730.0,88.58959857706631,102693.7890625,74.37348209071993,50676.21442298889,10981.085501670837,169369.27201690673,17169.109996986386
2023-04-05,18100.0,2860.0,88.2949198686688,102708.421875,74.37348209071993,50556.858662223814,10454.19902498722,166983.27959747313,16868.174345064162
2023-04-06,17720.0,2795.0,87.14301651232732,102879.15625,74.37348209071993,50868.23153114319,10671.519201278687,169340.73055572508,16274.81340007782
2023-04-07,17740.0,2890.0,88.18776197437202,102654.765625,74.37348209071993,50665.8290486145,11067.16555287361,169222.92744781493,16498.174343290328
2023-04-10,19800.0,2775.0,90.54515313512195,103196.234375,74.37348209071993,50665.8290486145,11067.16555287361,169222.92744781493,16498.174343290328
2023-04-11,20600.0,2790.0,92.17923951120588,103220.625,74.37348209071993,52044.50233062744,11382.763946113586,168498.56308868408,16535.07069934845
2023-04-12,20150.0,2785.0,90.57194810961474,103298.671875,74.37348209071993,52161.727886581415,11040.082098884583,167410.3961164856,16180.094755096434
2023-04-13,20200.0,2800.0,91.16128902365396,103147.4609375,74.37348209071993,54077.74962768555,11245.634300003052,168890.06572692873,16236.240744132996
2023-04-14,20100.0,2790.0,91.4023832839845,103084.0390625,74.37348209071993,53862.866930236814,11445.247745132445,167069.0402819824,16093.039548568724
2023-04-17,20400.0,2825.0,91.4291837593959,102869.40625,74.37348209071993,53060.215664062496,11539.968250122069,168771.78788085937,16427.629888916013
2023-04-18,19970.0,2835.0,91.56311462451104,102810.8671875,74.37348209071993,54410.16829189301,11509.893296470642,169642.88862701418,16240.268389072418
2023-04-19,20700.0,2835.0,91.29522538968773,102732.8125,74.37348209071993,53330.639476318356,11251.62689666748,170524.28072753907,16496.346006317137
2023-04-20,20700.0,2760.0,90.11654906252785,102635.2578125,74.37348209071993,52576.422606811524,10784.73149520874,168916.3406652832,16181.321083679199
2023-04-21,20200.0,2735.0,89.20573996651692,102849.890625,74.37348209071993,50577.316031455994,10859.195805130004,169615.1815775299,16114.221922559738
2023-04-24,23400.0,2650.0,88.8842662836266,103088.9140625,74.37348209071993,50692.91350090027,10813.014509239198,170247.55479904177,16935.882546043398
2023-04-25,21500.0,2585.0,86.95549019730795,103171.84375,74.37348209071993,48301.11451961518,10309.137895145417,166635.0194216919,16233.998162183763
2023-04-26,20500.0,2585.0,86.28578636346474,103362.0859375,74.37348209071993,47853.736875,10342.419894161225,168156.4795120239,18097.49344525337
