,SSINENG,YUANTA,SKITERNX,KOSEF_TIPS,SOL_AI,FCX,PLTR,QQQM,VRT
2022-05-31,0.035638515447358673,-0.010794245130880512,0.025231837375891165,0.0,0.0031953181934703326,0.0,0.0,0.0,0.0
2022-06-01,0.017354014693151572,0.0077220460939103185,-0.013812902500436276,-0.004222287382877595,-0.003922947710163781,0.021951177944565244,-0.01794922021352458,-0.0007417309842268357,-0.05324277564536018
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.05555270350279327,0.09907580781472801,0.03176020636083061,0.053477026902945084
2022-06-03,0.004291852081541084,-0.0015396461855927501,0.023008884648541325,0.0037706696825016697,-0.0021861873959908213,-0.017250288293592334,-0.047336960920264445,-0.034889974001640726,-0.0069377006594061605
2022-06-06,0.025371339742017895,-0.017094433359300068,-0.011438094249913459,-0.0019589345246029907,-0.024069141715883806,0.04352927640323101,0.013511731351969723,0.013722295351284847,0.02275256100317527
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.015593231955505597,0.01800080215079907,0.00907371541643847,0.036213360070656335
2022-06-08,0.020661892063956844,0.004691173575880239,0.010050208666027958,0.00010058300976787262,0.0017918977300812177,-0.02925957535706801,0.004010649189146779,-0.008773379327345912,-0.04260162939824068
2022-06-09,-0.05896444647822347,-0.006259801348506666,0.009675103346245122,0.0025606802300242653,-0.0040360698892732035,-0.03790793511941032,-0.05328898466196992,-0.02395150077434261,-0.0402003882418094
2022-06-10,-0.010905233482262468,-0.01741928447206482,-0.004411172280470487,0.0035539630187083533,-0.016614236877214392,0.0011125332624813136,-0.040804534168369565,-0.027572350288277758,-0.030085157155688155
2022-06-13,-0.04027389913793996,-0.06432555127200205,-0.03257792218984832,0.004039229426884497,-0.0488434646167981,-0.0663236356555592,-0.06573702886277898,-0.03413779798932981,-0.05748180817563434
2022-06-14,-0.004576667027411867,0.0,-0.008025413202974825,-0.0009958717101073188,-0.0038455213124184958,-0.007763982736999568,0.024983779768420596,0.003194455759612114,-0.0036310505051792186
2022-06-15,-0.03977132342689663,-0.032903401106945125,-0.029792011639671663,-0.006647523109742553,-0.02092708339264241,0.005415918447293187,0.04089100882478252,0.027682551039561316,0.03789470293774971
2022-06-16,-0.0047846981233362704,-0.019556178793867358,0.00944251514880707,-0.0008026837216031262,-0.007899932239807535,-0.05913828162466404,-0.05956706102810154,-0.04359050288671394,-0.07198873895587246
2022-06-17,-0.021819047394639725,0.0,0.005272293512857883,-0.0035696874065910666,-0.015318319996787084,-0.03010845454715608,0.07214986955960256,0.011858334737863747,0.015834128190220658
2022-06-20,-0.04768783078571535,-0.010830430774369553,-0.019469621431722227,-0.003986983503800205,-0.034480282636882714,0.010754917674272791,0.060036299221829854,0.029302040068385556,0.0056535461816136605
2022-06-21,0.0671059166428169,0.033901551675681416,-0.0023858806773771027,-0.0007082619937982748,0.0051965882410595155,0.0,0.0,0.0,0.0
2022-06-22,-0.05687564839200208,-0.05406722127027582,-0.03772890825510538,0.012022002580938652,-0.0003456233899869981,-0.07992806368386407,0.03692067621057553,0.0018455943191266245,0.0030573744313266843
2022-06-23,0.002541297428672548,-0.059121123007797385,-0.02162745962856348,-0.0033556065122480002,-0.07275284503037326,-0.054686932137502337,0.051547069949003876,0.01733826157303939,0.027528906542736424
2022-06-24,0.0446724400515926,0.06650123030541993,0.012907538792660645,0.0017041988176473648,0.03146987378966732,0.04525010572861852,0.07268029886217778,0.033893395658531646,0.08083542881780763
2022-06-27,0.019231361927887592,0.020018866890491923,0.008409880762081752,-0.00020024752614698503,0.02665876480832797,-0.008711536731429005,-0.06724188266723584,-0.018863997458744865,-0.032418887321848396
2022-06-28,0.03509131981127019,0.0035971261808494747,0.021783277752094033,0.002201657653539053,-0.0026341430344276216,-0.004677575117316445,-0.029665507616294474,-0.0275496038991093,-0.03877457392387771
2022-06-29,0.009153381986487201,-0.009017193650188745,-0.022403838270407934,0.002645587887000845,-0.009718208512365739,-0.009704109291944684,-0.002286845562467929,0.00728572948702115,-0.06384216588861209
2022-06-30,-0.04662849315303357,-0.016438726343159835,-0.030888106614065106,0.004327567150254508,-0.033583258996810174,-0.03416505387396734,-0.01705555804038869,-0.013190910736168005,-0.08353419473956056
2022-07-01,-0.0047846981233362704,-0.011111225425070722,-0.023644711475412833,0.0016365848678352236,-0.0298195403969353,-0.0034162782198078195,0.020447630187179166,0.0060739283328886595,0.007116496048191769
2022-07-04,-0.054200456897679584,-0.0018639334380627533,-0.015191865884312613,-0.0005452038829380438,-0.009694956978605864,-0.06681521451413537,0.08471034444946308,0.018595293091529293,0.03864558497230483
2022-07-05,0.02005079704556122,0.01297515886313346,0.024976601709897225,0.0046004026971299,0.0326974346960837,0.0,0.0,0.0,0.0
2022-07-06,-0.06404236632709533,-0.020465830592291002,-0.04922842245967393,-0.0005925134476723878,-0.017531399689335977,0.01007731719923442,-0.021493102968950344,0.012020413615426587,0.010325189573509065
2022-07-07,0.005277057100843819,-0.009442940800282072,0.01991627183090808,-0.00019744873821368088,0.02636623318725639,0.05921714895509885,0.032218963488924494,0.015585758646100381,0.05371104318846997
2022-07-08,0.007863736460214451,0.015066198354644183,0.008652313696077479,-0.00044464317716755286,0.0036583222704175064,-0.04264877385458178,-0.0009828235380193362,0.0010708668733985642,-0.015384943936183877
2022-07-11,-0.0026143805740708207,-0.0018709079358117313,-0.02245028613182802,-0.0030188076952888552,-0.0010960848035347992,-0.0325069385571421,-0.05465462712773565,-0.014354684597749674,-0.032330920066678294
2022-07-12,-0.048266740969834514,-0.02656702738472175,-0.018468357217655784,0.0012382552698415698,-0.048689548883026866,-0.020631961758368397,-0.005052181660180546,-0.007169768756316989,0.0022970007924648208
2022-07-13,-0.00827590930385971,0.009569451016150672,0.00482089354403019,0.000940184645211379,0.016934939840520472,0.0012916054908828037,-0.0263945511372989,-0.00563241214143237,-0.037998419943231394
2022-07-14,-0.005555569844601994,0.0019029501460860636,0.008551554113154305,-0.00029686840229960123,0.0020734478684907775,-0.042816190381007264,-0.03790714713852418,0.007299890441593286,0.008659135883456138
2022-07-15,-0.022536165022413058,-0.011472401162236807,-0.01821669484666536,0.000642902653178039,0.020315575444418334,0.035812947290266815,0.02274075878297257,0.024362423628902678,0.06587156225997366
2022-07-18,0.03636764417087479,0.052446475372542524,0.01480491408252281,0.0016301976585730465,0.02801715546646261,0.05674928478220281,-0.004480795381016739,-0.011489527922839249,-0.020294863575612134
2022-07-19,0.01904819497069441,0.0,0.013240644922390793,0.0014796952636436946,-0.008105953484364228,0.03621333828323863,0.03133588086166175,0.027375579790097103,0.07631123907351317
2022-07-20,0.013387080782459279,0.021661496781179467,0.014065924871635816,-0.002961422600100685,0.01383039843105737,0.0021334302964361907,0.07889892785705266,0.016017043352359428,0.06677866839986143
2022-07-21,0.02624822607493641,0.0035650661644961446,0.017472014622616883,-0.00039556802029806445,0.013641936226520246,0.007617608248509791,0.032684748186320715,0.010044242138312481,0.015262057149112527
2022-07-22,-0.020943173845243135,0.005323881252749797,-0.01150390205534031,0.006063985205186686,-0.012215894931550024,-0.03659203449291284,-0.05996727928099229,-0.013390862880105731,0.026879298400212977
2022-07-25,-0.007968169649176845,-0.0017714796483820044,0.004288285517069257,0.0015225710385019869,-0.004284096025797181,0.019254987827481015,-0.016051078918196078,-0.005225281538711327,-0.01389579692716632
2022-07-26,-0.0026702285558789208,0.003539826705123987,0.010478168957501841,-0.00019630740334587195,0.00588597434768281,-0.016575763953601472,-0.033120979457217224,-0.023710507343004884,-0.024049249915231555
2022-07-27,0.0,0.007042282625412951,0.0003258584328295106,-0.0008347965369075998,0.0007111547001363034,0.05121452199205042,0.06754319353905393,0.04498688781030205,0.027767125671501084
2022-07-28,0.0672087496934501,0.0,0.029201309883060297,-0.0009830959348585142,0.00035524560031898025,0.007972984695145971,0.0006227470249345569,-0.0006785003822070299,0.03440468489686672
2022-07-29,0.03198304585305074,0.012205905679503764,0.0166227512540672,0.00666570655885734,0.00708100880740304,0.05558956640401018,0.02101577414537063,0.017567333893999646,0.03882145244903892
2022-08-01,0.05877131741541334,-0.0017346058122083075,0.005892247901703012,-0.0023964584914367942,-0.0047740613417933,-0.047124925643431216,0.015445662978956309,0.0034557846279748517,0.006541597451948835
2022-08-02,-0.00917437627604127,-0.01398624197473984,-0.012758726783022641,0.0023964584914368168,-0.014101159454337925,-0.021375373844545666,0.04262618216289682,-0.0028533553179471297,0.028108549627773156
2022-08-03,0.029514060513164006,0.01398624197473987,0.006555282025646185,-0.004798673794897564,0.0014370561251754413,-0.01762719835115934,0.02975275403686027,0.030694067690802376,0.022954000667573273
2022-08-04,-0.015783867701262,0.008643096156020014,-0.014100171434197204,-0.0026048895119618913,0.00661948344501268,0.002062947339877204,0.010283365757224387,0.005410475569434236,0.09349451918808396
2022-08-05,0.022472855852058576,0.01367542679967549,0.02246588295124073,0.005251942019996922,0.004980536175190413,0.041985886648156695,0.00223296565575386,-0.0174596382019535,-0.035341126109533695
2022-08-08,0.037081674904531785,0.0,0.014701689302561926,-0.0009305730429276386,-0.012318325484096546,0.017555450554481624,-0.14750946354440492,0.002654751375156495,0.016912218769333624
2022-08-09,-0.012931214672248779,0.0016963532481783338,0.0075721979037721475,0.002300221005854765,-0.015386240078168408,-0.020024244236840235,-0.06103096812405317,-0.012666532820308133,-0.06572058980026198
2022-08-10,0.006486509229606852,-0.011935350549272791,-0.006964400207223995,-0.0016144851675014915,-0.03546282712950582,0.04856474104908292,0.04071679370428776,0.03169335230693504,0.06833515077329529
2022-08-11,0.08070561787348396,0.018692133012152546,0.023424592138761652,0.00024483720457422906,0.024457493027279162,0.0025770502183267647,-0.023870687803374122,-0.0108466097251999,-0.016066488855146107
2022-08-12,-0.04057351644716647,0.005037794029957081,0.007982294786044952,-0.003776692693772267,0.01591839167721955,-0.002033060637044211,0.050256235116865014,0.0187057947429529,0.051931056805599195
